UserId,RecipeId
38ccf73f-f7fb-4593-b646-a90a3532cbf2,b639933d-4ac9-4e86-ab57-79eee78f2368
58bea8e3-1246-41bc-b611-49168068be4a,b639933d-4ac9-4e86-ab57-79eee78f2368
2a0b4292-a370-4145-aefe-d5e710973304,b63b83c6-8111-4128-8413-edf94fe23128
662cec7d-762c-4f59-8950-b6e76ea83934,b63b83c6-8111-4128-8413-edf94fe23128
8ea0ac04-95fd-4da9-b5ee-2d68b0b94b80,b63b83c6-8111-4128-8413-edf94fe23128
f4680b57-4977-44e0-af3d-92124ddcd91c,b63b83c6-8111-4128-8413-edf94fe23128
2a0b4292-a370-4145-aefe-d5e710973304,b6cb166f-13d1-4df2-89d4-3840274696a4
38ccf73f-f7fb-4593-b646-a90a3532cbf2,b6cb166f-13d1-4df2-89d4-3840274696a4
8ea0ac04-95fd-4da9-b5ee-2d68b0b94b80,b6cb166f-13d1-4df2-89d4-3840274696a4
aca4b6d5-f309-437a-80e4-624254046112,b6cb166f-13d1-4df2-89d4-3840274696a4
2b3edb61-269b-4f21-a588-f4022d602fa8,b855ef79-88b9-4633-9c72-4fe77598379b
e125494a-b0a6-4140-9552-aa160b15822c,b855ef79-88b9-4633-9c72-4fe77598379b
f4680b57-4977-44e0-af3d-92124ddcd91c,b855ef79-88b9-4633-9c72-4fe77598379b
2de3863d-cce8-4c57-b085-f61bfb30bb55,b8b15e5b-359b-4112-80a5-51c44d0a1b75
ddba4c90-efe4-4b4a-89eb-b6d28a94245a,b8b15e5b-359b-4112-80a5-51c44d0a1b75
ebb67f94-7e3e-4865-9ae9-c6a7b93e2453,b8b15e5b-359b-4112-80a5-51c44d0a1b75
eebc00a5-4f51-4450-8892-94d631e39750,b8b15e5b-359b-4112-80a5-51c44d0a1b75
f4680b57-4977-44e0-af3d-92124ddcd91c,b8b15e5b-359b-4112-80a5-51c44d0a1b75
e125494a-b0a6-4140-9552-aa160b15822c,bb1a8889-82db-4874-8473-5bc799633e3c
f4680b57-4977-44e0-af3d-92124ddcd91c,bb1a8889-82db-4874-8473-5bc799633e3c
2de3863d-cce8-4c57-b085-f61bfb30bb55,c28bb65b-1d66-4c7e-a1f1-6d9a911e270f
38ccf73f-f7fb-4593-b646-a90a3532cbf2,c28bb65b-1d66-4c7e-a1f1-6d9a911e270f
8ea0ac04-95fd-4da9-b5ee-2d68b0b94b80,c28bb65b-1d66-4c7e-a1f1-6d9a911e270f
a8fbea7d-c081-496b-9ff4-1062ab3c7838,c28bb65b-1d66-4c7e-a1f1-6d9a911e270f
cc1ce025-ac69-43dc-ab7f-2b9f8c7dab55,c28bb65b-1d66-4c7e-a1f1-6d9a911e270f
e125494a-b0a6-4140-9552-aa160b15822c,c28bb65b-1d66-4c7e-a1f1-6d9a911e270f
ebb67f94-7e3e-4865-9ae9-c6a7b93e2453,c28bb65b-1d66-4c7e-a1f1-6d9a911e270f
34574afc-bf46-4fc7-a1a2-acc7ae7327a4,c57af094-9bd0-40d3-aeef-38dc1d538b2f
662cec7d-762c-4f59-8950-b6e76ea83934,c57af094-9bd0-40d3-aeef-38dc1d538b2f
83460fbe-a555-465e-b781-1c56365013be,c57af094-9bd0-40d3-aeef-38dc1d538b2f
2de3863d-cce8-4c57-b085-f61bfb30bb55,c6673c85-e16c-4a98-9076-1d03b88761dc
34574afc-bf46-4fc7-a1a2-acc7ae7327a4,c6673c85-e16c-4a98-9076-1d03b88761dc
38ccf73f-f7fb-4593-b646-a90a3532cbf2,c6673c85-e16c-4a98-9076-1d03b88761dc
58bea8e3-1246-41bc-b611-49168068be4a,c6673c85-e16c-4a98-9076-1d03b88761dc
662cec7d-762c-4f59-8950-b6e76ea83934,c6673c85-e16c-4a98-9076-1d03b88761dc
a8fbea7d-c081-496b-9ff4-1062ab3c7838,c6673c85-e16c-4a98-9076-1d03b88761dc
f4680b57-4977-44e0-af3d-92124ddcd91c,c6673c85-e16c-4a98-9076-1d03b88761dc
34574afc-bf46-4fc7-a1a2-acc7ae7327a4,ca876151-5213-460b-a0e6-70f570867261
662cec7d-762c-4f59-8950-b6e76ea83934,ca876151-5213-460b-a0e6-70f570867261
2de3863d-cce8-4c57-b085-f61bfb30bb55,cd9e95d5-67cb-4d03-871b-3bf5f4cc98a3
ebb67f94-7e3e-4865-9ae9-c6a7b93e2453,cd9e95d5-67cb-4d03-871b-3bf5f4cc98a3
eebc00a5-4f51-4450-8892-94d631e39750,cd9e95d5-67cb-4d03-871b-3bf5f4cc98a3
f7393158-7462-4c2e-867d-d607f6429128,cd9e95d5-67cb-4d03-871b-3bf5f4cc98a3
34574afc-bf46-4fc7-a1a2-acc7ae7327a4,ce71a680-8831-4db2-9a49-c74ec95b4f96
662cec7d-762c-4f59-8950-b6e76ea83934,ce71a680-8831-4db2-9a49-c74ec95b4f96
83460fbe-a555-465e-b781-1c56365013be,ce71a680-8831-4db2-9a49-c74ec95b4f96
2de3863d-cce8-4c57-b085-f61bfb30bb55,d33c7961-54a1-4e1c-9dcb-4da68eb7d281
83460fbe-a555-465e-b781-1c56365013be,d33c7961-54a1-4e1c-9dcb-4da68eb7d281
ebb67f94-7e3e-4865-9ae9-c6a7b93e2453,d33c7961-54a1-4e1c-9dcb-4da68eb7d281
eebc00a5-4f51-4450-8892-94d631e39750,d33c7961-54a1-4e1c-9dcb-4da68eb7d281
f7393158-7462-4c2e-867d-d607f6429128,d33c7961-54a1-4e1c-9dcb-4da68eb7d281
22c3976a-e05a-4ebe-a284-9a8497cefcd2,d3746723-fe72-4aff-a5fc-e6754127aa26
2a0b4292-a370-4145-aefe-d5e710973304,d3746723-fe72-4aff-a5fc-e6754127aa26
83460fbe-a555-465e-b781-1c56365013be,d3746723-fe72-4aff-a5fc-e6754127aa26
f4680b57-4977-44e0-af3d-92124ddcd91c,d3746723-fe72-4aff-a5fc-e6754127aa26
83460fbe-a555-465e-b781-1c56365013be,d85e80ac-0155-49eb-ad4b-f775cd5f58bc
ebb67f94-7e3e-4865-9ae9-c6a7b93e2453,d85e80ac-0155-49eb-ad4b-f775cd5f58bc
eebc00a5-4f51-4450-8892-94d631e39750,d85e80ac-0155-49eb-ad4b-f775cd5f58bc
f7393158-7462-4c2e-867d-d607f6429128,d85e80ac-0155-49eb-ad4b-f775cd5f58bc
22c3976a-e05a-4ebe-a284-9a8497cefcd2,dbb7b146-2d73-4310-a91e-ac563075b532
34574afc-bf46-4fc7-a1a2-acc7ae7327a4,dbb7b146-2d73-4310-a91e-ac563075b532
662cec7d-762c-4f59-8950-b6e76ea83934,dbb7b146-2d73-4310-a91e-ac563075b532
e125494a-b0a6-4140-9552-aa160b15822c,dbb7b146-2d73-4310-a91e-ac563075b532
2b3edb61-269b-4f21-a588-f4022d602fa8,dcb80e3f-e1c8-45b6-a87d-296f906c5212
38ccf73f-f7fb-4593-b646-a90a3532cbf2,dcb80e3f-e1c8-45b6-a87d-296f906c5212
83460fbe-a555-465e-b781-1c56365013be,dcb80e3f-e1c8-45b6-a87d-296f906c5212
e125494a-b0a6-4140-9552-aa160b15822c,dcb80e3f-e1c8-45b6-a87d-296f906c5212
22c3976a-e05a-4ebe-a284-9a8497cefcd2,e55f9007-79ff-4c5d-a8c4-d9b9d0f7895b
2a0b4292-a370-4145-aefe-d5e710973304,e55f9007-79ff-4c5d-a8c4-d9b9d0f7895b
34574afc-bf46-4fc7-a1a2-acc7ae7327a4,e55f9007-79ff-4c5d-a8c4-d9b9d0f7895b
662cec7d-762c-4f59-8950-b6e76ea83934,e55f9007-79ff-4c5d-a8c4-d9b9d0f7895b
2a0b4292-a370-4145-aefe-d5e710973304,e68dad46-1a8b-4652-aae9-d3cb0c11c01f
662cec7d-762c-4f59-8950-b6e76ea83934,e68dad46-1a8b-4652-aae9-d3cb0c11c01f
e125494a-b0a6-4140-9552-aa160b15822c,e68dad46-1a8b-4652-aae9-d3cb0c11c01f
f601b378-cfc2-4c01-a0e4-f4226b9b8921,e68dad46-1a8b-4652-aae9-d3cb0c11c01f
58bea8e3-1246-41bc-b611-49168068be4a,ea188bbb-a72d-4f2d-b467-305c78ae17b9
ddba4c90-efe4-4b4a-89eb-b6d28a94245a,ea188bbb-a72d-4f2d-b467-305c78ae17b9
ebb67f94-7e3e-4865-9ae9-c6a7b93e2453,ea188bbb-a72d-4f2d-b467-305c78ae17b9
58bea8e3-1246-41bc-b611-49168068be4a,ea8f7d0b-0b22-4e08-a144-ab6db0a1b3ef
a8fbea7d-c081-496b-9ff4-1062ab3c7838,ea8f7d0b-0b22-4e08-a144-ab6db0a1b3ef
eebc00a5-4f51-4450-8892-94d631e39750,ea8f7d0b-0b22-4e08-a144-ab6db0a1b3ef
f601b378-cfc2-4c01-a0e4-f4226b9b8921,ea8f7d0b-0b22-4e08-a144-ab6db0a1b3ef
f7393158-7462-4c2e-867d-d607f6429128,ea8f7d0b-0b22-4e08-a144-ab6db0a1b3ef
2b3edb61-269b-4f21-a588-f4022d602fa8,f2b49bbf-ab3c-4338-a9ff-35289564405c
83460fbe-a555-465e-b781-1c56365013be,f2b49bbf-ab3c-4338-a9ff-35289564405c
58bea8e3-1246-41bc-b611-49168068be4a,f389122f-f9a5-45fc-acfa-125a3f17b653
a8fbea7d-c081-496b-9ff4-1062ab3c7838,f389122f-f9a5-45fc-acfa-125a3f17b653
aca4b6d5-f309-437a-80e4-624254046112,f389122f-f9a5-45fc-acfa-125a3f17b653
cc1ce025-ac69-43dc-ab7f-2b9f8c7dab55,f389122f-f9a5-45fc-acfa-125a3f17b653
f7393158-7462-4c2e-867d-d607f6429128,f389122f-f9a5-45fc-acfa-125a3f17b653
2a0b4292-a370-4145-aefe-d5e710973304,f53a8710-6070-4967-8021-bf7fbf61c9fb
83460fbe-a555-465e-b781-1c56365013be,f53a8710-6070-4967-8021-bf7fbf61c9fb
8ea0ac04-95fd-4da9-b5ee-2d68b0b94b80,f53a8710-6070-4967-8021-bf7fbf61c9fb
f4680b57-4977-44e0-af3d-92124ddcd91c,f53a8710-6070-4967-8021-bf7fbf61c9fb
22c3976a-e05a-4ebe-a284-9a8497cefcd2,f79553d8-5b9e-4d87-aa8c-81ad866ab544
2a0b4292-a370-4145-aefe-d5e710973304,f79553d8-5b9e-4d87-aa8c-81ad866ab544
8ea0ac04-95fd-4da9-b5ee-2d68b0b94b80,f79553d8-5b9e-4d87-aa8c-81ad866ab544
f4680b57-4977-44e0-af3d-92124ddcd91c,f79553d8-5b9e-4d87-aa8c-81ad866ab544
f601b378-cfc2-4c01-a0e4-f4226b9b8921,f79553d8-5b9e-4d87-aa8c-81ad866ab544
662cec7d-762c-4f59-8950-b6e76ea83934,fb1bd6ab-c8ad-4c00-936b-885b1afc64fe
aca4b6d5-f309-437a-80e4-624254046112,fb1bd6ab-c8ad-4c00-936b-885b1afc64fe
e125494a-b0a6-4140-9552-aa160b15822c,fb1bd6ab-c8ad-4c00-936b-885b1afc64fe
f4680b57-4977-44e0-af3d-92124ddcd91c,fb1bd6ab-c8ad-4c00-936b-885b1afc64fe
34574afc-bf46-4fc7-a1a2-acc7ae7327a4,fbe4794c-1ea0-4d8d-b5f4-cb821644c7eb
f601b378-cfc2-4c01-a0e4-f4226b9b8921,fbe4794c-1ea0-4d8d-b5f4-cb821644c7eb
662cec7d-762c-4f59-8950-b6e76ea83934,c57af094-9bd0-40d3-aeef-38dc1d538b2f
38ccf73f-f7fb-4593-b646-a90a3532cbf2,0746300e-991e-4ff2-812f-c42ae0d51b54
58bea8e3-1246-41bc-b611-49168068be4a,0746300e-991e-4ff2-812f-c42ae0d51b54
a8fbea7d-c081-496b-9ff4-1062ab3c7838,0746300e-991e-4ff2-812f-c42ae0d51b54
cc1ce025-ac69-43dc-ab7f-2b9f8c7dab55,0746300e-991e-4ff2-812f-c42ae0d51b54
58bea8e3-1246-41bc-b611-49168068be4a,049357e6-f8fd-4464-a21e-5f650db03303
ddba4c90-efe4-4b4a-89eb-b6d28a94245a,049357e6-f8fd-4464-a21e-5f650db03303
f7393158-7462-4c2e-867d-d607f6429128,049357e6-f8fd-4464-a21e-5f650db03303
2de3863d-cce8-4c57-b085-f61bfb30bb55,c28bb65b-1d66-4c7e-a1f1-6d9a911e270f
8ea0ac04-95fd-4da9-b5ee-2d68b0b94b80,c28bb65b-1d66-4c7e-a1f1-6d9a911e270f
a8fbea7d-c081-496b-9ff4-1062ab3c7838,c28bb65b-1d66-4c7e-a1f1-6d9a911e270f
cc1ce025-ac69-43dc-ab7f-2b9f8c7dab55,c28bb65b-1d66-4c7e-a1f1-6d9a911e270f
e125494a-b0a6-4140-9552-aa160b15822c,c28bb65b-1d66-4c7e-a1f1-6d9a911e270f
ebb67f94-7e3e-4865-9ae9-c6a7b93e2453,c28bb65b-1d66-4c7e-a1f1-6d9a911e270f
38ccf73f-f7fb-4593-b646-a90a3532cbf2,0ef4f086-e773-4cdf-8c22-6167d546c408
58bea8e3-1246-41bc-b611-49168068be4a,0ef4f086-e773-4cdf-8c22-6167d546c408
cc1ce025-ac69-43dc-ab7f-2b9f8c7dab55,0ef4f086-e773-4cdf-8c22-6167d546c408
eebc00a5-4f51-4450-8892-94d631e39750,0ef4f086-e773-4cdf-8c22-6167d546c408
34574afc-bf46-4fc7-a1a2-acc7ae7327a4,1d89548b-74f8-40ee-b265-7afd06583a9c
58bea8e3-1246-41bc-b611-49168068be4a,ea188bbb-a72d-4f2d-b467-305c78ae17b9
ddba4c90-efe4-4b4a-89eb-b6d28a94245a,ea188bbb-a72d-4f2d-b467-305c78ae17b9
ebb67f94-7e3e-4865-9ae9-c6a7b93e2453,ea188bbb-a72d-4f2d-b467-305c78ae17b9
2a0b4292-a370-4145-aefe-d5e710973304,b6cb166f-13d1-4df2-89d4-3840274696a4
38ccf73f-f7fb-4593-b646-a90a3532cbf2,b6cb166f-13d1-4df2-89d4-3840274696a4
8ea0ac04-95fd-4da9-b5ee-2d68b0b94b80,b6cb166f-13d1-4df2-89d4-3840274696a4
aca4b6d5-f309-437a-80e4-624254046112,b6cb166f-13d1-4df2-89d4-3840274696a4
22c3976a-e05a-4ebe-a284-9a8497cefcd2,2c36ec1f-2331-482a-84cf-c46f50aad70b
e125494a-b0a6-4140-9552-aa160b15822c,2c36ec1f-2331-482a-84cf-c46f50aad70b
f4680b57-4977-44e0-af3d-92124ddcd91c,2c36ec1f-2331-482a-84cf-c46f50aad70b
22c3976a-e05a-4ebe-a284-9a8497cefcd2,4e12c7fb-285a-40f7-8799-ee592c8e816c
34574afc-bf46-4fc7-a1a2-acc7ae7327a4,4e12c7fb-285a-40f7-8799-ee592c8e816c
58bea8e3-1246-41bc-b611-49168068be4a,4e12c7fb-285a-40f7-8799-ee592c8e816c
8ea0ac04-95fd-4da9-b5ee-2d68b0b94b80,4e12c7fb-285a-40f7-8799-ee592c8e816c
e125494a-b0a6-4140-9552-aa160b15822c,4e12c7fb-285a-40f7-8799-ee592c8e816c
ebb67f94-7e3e-4865-9ae9-c6a7b93e2453,4e12c7fb-285a-40f7-8799-ee592c8e816c
22c3976a-e05a-4ebe-a284-9a8497cefcd2,684dc1bd-deb5-4351-926d-2caee7caf42d
2a0b4292-a370-4145-aefe-d5e710973304,684dc1bd-deb5-4351-926d-2caee7caf42d
8ea0ac04-95fd-4da9-b5ee-2d68b0b94b80,684dc1bd-deb5-4351-926d-2caee7caf42d
f4680b57-4977-44e0-af3d-92124ddcd91c,684dc1bd-deb5-4351-926d-2caee7caf42d
a8fbea7d-c081-496b-9ff4-1062ab3c7838,f389122f-f9a5-45fc-acfa-125a3f17b653
aca4b6d5-f309-437a-80e4-624254046112,f389122f-f9a5-45fc-acfa-125a3f17b653
cc1ce025-ac69-43dc-ab7f-2b9f8c7dab55,f389122f-f9a5-45fc-acfa-125a3f17b653
22c3976a-e05a-4ebe-a284-9a8497cefcd2,3546b507-4b82-4d30-b95e-ac37a7cc23f6
2a0b4292-a370-4145-aefe-d5e710973304,3546b507-4b82-4d30-b95e-ac37a7cc23f6
38ccf73f-f7fb-4593-b646-a90a3532cbf2,3546b507-4b82-4d30-b95e-ac37a7cc23f6
e125494a-b0a6-4140-9552-aa160b15822c,3546b507-4b82-4d30-b95e-ac37a7cc23f6
662cec7d-762c-4f59-8950-b6e76ea83934,fb1bd6ab-c8ad-4c00-936b-885b1afc64fe
aca4b6d5-f309-437a-80e4-624254046112,fb1bd6ab-c8ad-4c00-936b-885b1afc64fe
f4680b57-4977-44e0-af3d-92124ddcd91c,fb1bd6ab-c8ad-4c00-936b-885b1afc64fe
34574afc-bf46-4fc7-a1a2-acc7ae7327a4,3e9ed21e-9c33-48b7-b67c-4d2847a9e896
e125494a-b0a6-4140-9552-aa160b15822c,3e9ed21e-9c33-48b7-b67c-4d2847a9e896
f4680b57-4977-44e0-af3d-92124ddcd91c,3e9ed21e-9c33-48b7-b67c-4d2847a9e896
22c3976a-e05a-4ebe-a284-9a8497cefcd2,d3746723-fe72-4aff-a5fc-e6754127aa26
2a0b4292-a370-4145-aefe-d5e710973304,d3746723-fe72-4aff-a5fc-e6754127aa26
2a0b4292-a370-4145-aefe-d5e710973304,5c6652e7-4132-479f-b707-4fbb55ab05b0
34574afc-bf46-4fc7-a1a2-acc7ae7327a4,5c6652e7-4132-479f-b707-4fbb55ab05b0
662cec7d-762c-4f59-8950-b6e76ea83934,5c6652e7-4132-479f-b707-4fbb55ab05b0
8ea0ac04-95fd-4da9-b5ee-2d68b0b94b80,5c6652e7-4132-479f-b707-4fbb55ab05b0
34574afc-bf46-4fc7-a1a2-acc7ae7327a4,027097b2-8221-4cdf-99a8-27f87a7cbff5
34574afc-bf46-4fc7-a1a2-acc7ae7327a4,fbe4794c-1ea0-4d8d-b5f4-cb821644c7eb
2a0b4292-a370-4145-aefe-d5e710973304,8678e306-6701-4cb4-91b5-1cfd052a2233
2b3edb61-269b-4f21-a588-f4022d602fa8,8678e306-6701-4cb4-91b5-1cfd052a2233
22c3976a-e05a-4ebe-a284-9a8497cefcd2,b639933d-4ac9-4e86-ab57-79eee78f2368
2de3863d-cce8-4c57-b085-f61bfb30bb55,b639933d-4ac9-4e86-ab57-79eee78f2368
38ccf73f-f7fb-4593-b646-a90a3532cbf2,b639933d-4ac9-4e86-ab57-79eee78f2368
58bea8e3-1246-41bc-b611-49168068be4a,b639933d-4ac9-4e86-ab57-79eee78f2368
2de3863d-cce8-4c57-b085-f61bfb30bb55,30da80b4-af2c-4247-acb8-bc2cef0c87bc
aca4b6d5-f309-437a-80e4-624254046112,30da80b4-af2c-4247-acb8-bc2cef0c87bc
ddba4c90-efe4-4b4a-89eb-b6d28a94245a,30da80b4-af2c-4247-acb8-bc2cef0c87bc
f4680b57-4977-44e0-af3d-92124ddcd91c,30da80b4-af2c-4247-acb8-bc2cef0c87bc
8ea0ac04-95fd-4da9-b5ee-2d68b0b94b80,80ce07ba-9579-4fbf-879b-aebd31edf401
a8fbea7d-c081-496b-9ff4-1062ab3c7838,80ce07ba-9579-4fbf-879b-aebd31edf401
cc1ce025-ac69-43dc-ab7f-2b9f8c7dab55,80ce07ba-9579-4fbf-879b-aebd31edf401
ebb67f94-7e3e-4865-9ae9-c6a7b93e2453,80ce07ba-9579-4fbf-879b-aebd31edf401
eebc00a5-4f51-4450-8892-94d631e39750,80ce07ba-9579-4fbf-879b-aebd31edf401
22c3976a-e05a-4ebe-a284-9a8497cefcd2,f79553d8-5b9e-4d87-aa8c-81ad866ab544
2a0b4292-a370-4145-aefe-d5e710973304,f79553d8-5b9e-4d87-aa8c-81ad866ab544
8ea0ac04-95fd-4da9-b5ee-2d68b0b94b80,f79553d8-5b9e-4d87-aa8c-81ad866ab544
f4680b57-4977-44e0-af3d-92124ddcd91c,f79553d8-5b9e-4d87-aa8c-81ad866ab544
34574afc-bf46-4fc7-a1a2-acc7ae7327a4,ce71a680-8831-4db2-9a49-c74ec95b4f96
662cec7d-762c-4f59-8950-b6e76ea83934,ce71a680-8831-4db2-9a49-c74ec95b4f96
2de3863d-cce8-4c57-b085-f61bfb30bb55,d33c7961-54a1-4e1c-9dcb-4da68eb7d281
ebb67f94-7e3e-4865-9ae9-c6a7b93e2453,d33c7961-54a1-4e1c-9dcb-4da68eb7d281
eebc00a5-4f51-4450-8892-94d631e39750,d33c7961-54a1-4e1c-9dcb-4da68eb7d281
f7393158-7462-4c2e-867d-d607f6429128,d33c7961-54a1-4e1c-9dcb-4da68eb7d281
38ccf73f-f7fb-4593-b646-a90a3532cbf2,00890cda-63cc-4da1-861d-dbcc75159307
8ea0ac04-95fd-4da9-b5ee-2d68b0b94b80,00890cda-63cc-4da1-861d-dbcc75159307
22c3976a-e05a-4ebe-a284-9a8497cefcd2,e55f9007-79ff-4c5d-a8c4-d9b9d0f7895b
2a0b4292-a370-4145-aefe-d5e710973304,e55f9007-79ff-4c5d-a8c4-d9b9d0f7895b
34574afc-bf46-4fc7-a1a2-acc7ae7327a4,e55f9007-79ff-4c5d-a8c4-d9b9d0f7895b
662cec7d-762c-4f59-8950-b6e76ea83934,e55f9007-79ff-4c5d-a8c4-d9b9d0f7895b
22c3976a-e05a-4ebe-a284-9a8497cefcd2,86139316-a386-4433-9102-3631a750b912
2a0b4292-a370-4145-aefe-d5e710973304,86139316-a386-4433-9102-3631a750b912
f4680b57-4977-44e0-af3d-92124ddcd91c,86139316-a386-4433-9102-3631a750b912
22c3976a-e05a-4ebe-a284-9a8497cefcd2,08639bc2-cc9a-45de-8f8d-3c2a1eacfc9b
2a0b4292-a370-4145-aefe-d5e710973304,08639bc2-cc9a-45de-8f8d-3c2a1eacfc9b
aca4b6d5-f309-437a-80e4-624254046112,08639bc2-cc9a-45de-8f8d-3c2a1eacfc9b
e125494a-b0a6-4140-9552-aa160b15822c,08639bc2-cc9a-45de-8f8d-3c2a1eacfc9b
8ea0ac04-95fd-4da9-b5ee-2d68b0b94b80,b4749f16-97bc-45a6-bc44-9acc78436bb7
a8fbea7d-c081-496b-9ff4-1062ab3c7838,b4749f16-97bc-45a6-bc44-9acc78436bb7
ebb67f94-7e3e-4865-9ae9-c6a7b93e2453,b4749f16-97bc-45a6-bc44-9acc78436bb7
f7393158-7462-4c2e-867d-d607f6429128,b4749f16-97bc-45a6-bc44-9acc78436bb7
34574afc-bf46-4fc7-a1a2-acc7ae7327a4,4a5858c1-96b2-4252-a803-a56276377fe1
662cec7d-762c-4f59-8950-b6e76ea83934,4a5858c1-96b2-4252-a803-a56276377fe1
2a0b4292-a370-4145-aefe-d5e710973304,f53a8710-6070-4967-8021-bf7fbf61c9fb
f4680b57-4977-44e0-af3d-92124ddcd91c,f53a8710-6070-4967-8021-bf7fbf61c9fb
2b3edb61-269b-4f21-a588-f4022d602fa8,037e947e-e118-43b6-8efa-0676b1cdd279
e125494a-b0a6-4140-9552-aa160b15822c,037e947e-e118-43b6-8efa-0676b1cdd279
2a0b4292-a370-4145-aefe-d5e710973304,b63b83c6-8111-4128-8413-edf94fe23128
662cec7d-762c-4f59-8950-b6e76ea83934,b63b83c6-8111-4128-8413-edf94fe23128
8ea0ac04-95fd-4da9-b5ee-2d68b0b94b80,b63b83c6-8111-4128-8413-edf94fe23128
f4680b57-4977-44e0-af3d-92124ddcd91c,b63b83c6-8111-4128-8413-edf94fe23128
2a0b4292-a370-4145-aefe-d5e710973304,957f8460-a42a-48c5-a34c-fab8c5406d67
8ea0ac04-95fd-4da9-b5ee-2d68b0b94b80,957f8460-a42a-48c5-a34c-fab8c5406d67
a8fbea7d-c081-496b-9ff4-1062ab3c7838,ea8f7d0b-0b22-4e08-a144-ab6db0a1b3ef
eebc00a5-4f51-4450-8892-94d631e39750,ea8f7d0b-0b22-4e08-a144-ab6db0a1b3ef
f7393158-7462-4c2e-867d-d607f6429128,ea8f7d0b-0b22-4e08-a144-ab6db0a1b3ef
34574afc-bf46-4fc7-a1a2-acc7ae7327a4,25e6d972-6d05-483d-a2c2-b96fba89fbf2
662cec7d-762c-4f59-8950-b6e76ea83934,25e6d972-6d05-483d-a2c2-b96fba89fbf2
58bea8e3-1246-41bc-b611-49168068be4a,276ba571-274f-45b8-908a-aba7a776ec11
8ea0ac04-95fd-4da9-b5ee-2d68b0b94b80,276ba571-274f-45b8-908a-aba7a776ec11
f7393158-7462-4c2e-867d-d607f6429128,276ba571-274f-45b8-908a-aba7a776ec11
